kod_zsj_d,x_min,x_max,y_min,y_max,nazev,popis,kod_zsj,kod_cast_obec,kod_momc,upper_name,area
0046770,16.885691,16.973889,50.378149,50.431487,Horní Hoštice,ZSJ-D,004677,004677,536148,Javorník,18811481.000000
0621380,13.341210,13.412433,50.558624,50.619399,Gabrielina huť,ZSJ-D,062138,062111,563111,Kalek,11895882.000000
0470070,15.843090,15.852996,50.197386,50.202274,Malšovice-u kolejí,ZSJ-D,047007,047180,569810,Hradec Králové,273523.000000
1368160,16.067636,16.073836,49.758250,49.762116,Pec,ZSJ-D,136816,136824,578631,Pustá Kamenice,108561.000000
0390800,13.374225,13.415659,49.221870,49.243962,Hlavňovice,ZSJ-D,039080,039080,556203,Hlavňovice,2982934.000000
0221950,14.488848,14.497881,48.983571,48.992040,U Rozumova Dvora,ZSJ-D,022195,403890,544256,České Budějovice,331477.000000
1709250,18.669525,18.676578,49.667391,49.673333,Terasa-sever,ZSJ-D,170925,413267,598810,Třinec,172068.000000
3122150,15.638378,15.652007,50.357080,50.363968,Pod Invalidovnou,ZSJ-D,312215,410241,572926,Hořice,390324.000000
0497780,18.123267,18.144311,49.281487,49.294831,Kýchová,ZSJ-D,049778,049760,542784,Huslenky,1220443.000000
1829400,12.692806,12.740106,50.140093,50.170153,Hrušková,ZSJ-D,182940,182940,560286,Sokolov,6591972.000000
1131310,17.109118,17.140865,49.872562,49.902202,Mostkov,ZSJ-D,113131,113131,540544,Oskava,4504372.000000
0879710,18.151565,18.173190,49.604218,49.616718,Sýkorec,ZSJ-D,087971,413585,599565,Kopřivnice,1122351.000000
1169982,14.674163,14.697026,49.668954,49.682808,Jiřín díl 2,ZSJ-D,116998,116998,529451,Bystřice,1590399.000000
0874830,13.811006,13.829453,50.353220,50.360334,Riegerova,ZSJ-D,087483,409111,565971,Louny,494243.000000
3024490,12.663291,12.682778,50.167469,50.176471,Nad rybníkem,ZSJ-D,302449,406635,560286,Sokolov,701315.000000
3017100,13.897430,13.907724,49.242425,49.258266,Barvínkov,ZSJ-D,301710,404993,550787,Strakonice,350943.000000
0306940,13.156182,13.195104,50.409882,50.433487,Domašín,ZSJ-D,030694,030694,563048,Domašín,3297405.000000
0798800,15.921927,15.967979,50.285768,50.312633,Lejšovka,ZSJ-D,079880,079880,570222,Lejšovka,3105177.000000
0049280,13.607150,13.668143,50.356261,50.385104,Bitozeves,ZSJ-D,004928,004928,565997,Bitozeves,8602711.000000
1466680,14.758882,14.805015,50.292840,50.315931,Sedlec,ZSJ-D,146668,146668,529591,Sedlec,5015293.000000
1508190,13.080088,13.107706,50.016217,50.035289,Buč,ZSJ-D,150819,150819,558656,Bezvěrov,2252907.000000
1307880,14.420817,14.439033,50.149819,50.154800,Drahanská rokle-východ,ZSJ-D,130788,400661,547301,Praha,174306.000000
0393140,15.895878,15.910026,49.762203,49.772636,Rváčovské Předměstí,ZSJ-D,039314,409944,571393,Hlinsko,467867.000000
1659210,13.614183,13.643845,49.605087,49.638568,Těnovice,ZSJ-D,165921,165921,558362,Spálené Poříčí,4699008.000000
0839250,15.709203,15.746832,50.267461,50.288274,Lípa,ZSJ-D,083925,083925,571091,Všestary,2932629.000000
0201090,13.403963,13.447927,49.677523,49.705546,Černice,ZSJ-D,020109,490326,554774,Plzeň,5005402.000000
1610710,16.475060,16.488518,49.754006,49.766747,Za nádražím,ZSJ-D,161071,411116,577731,Svitavy,651984.000000
0391870,16.402130,16.450211,49.100968,49.138258,Hlína,ZSJ-D,039187,039187,583022,Hlína,8362876.000000
0222680,14.491156,14.504434,48.963792,48.973957,Pětidomí,ZSJ-D,022268,403903,544256,České Budějovice,489012.000000
0222500,14.488899,14.520369,48.969739,48.977295,Suché Vrbné-průmyslový obvod,ZSJ-D,022250,403903,544256,České Budějovice,797923.000000
1153710,18.164703,18.183552,49.851728,49.860305,Martinov,ZSJ-D,115371,115371,554570,Ostrava,331463.000000
0169180,15.223834,15.243047,50.395227,50.414948,Važice,ZSJ-D,016918,016918,572772,Bystřice,1527975.000000
0748370,17.381503,17.399313,49.296174,49.306401,Kroměříž-historické jádro,ZSJ-D,074837,412422,588296,Kroměříž,593738.000000
0329050,13.742598,13.761423,49.132165,49.141504,Chvalšovické Chalupy,ZSJ-D,032905,032891,551040,Dřešín,851736.000000
0563080,18.755854,18.774266,49.564222,49.579065,Jablunkov-střed,ZSJ-D,056308,413135,598259,Jablunkov,866618.000000
3103440,13.178332,13.184622,50.387806,50.399875,Petlérská-západ,ZSJ-D,310344,407976,563129,Klášterec nad Ohří,217301.000000
0556540,14.420497,14.439958,49.528671,49.536701,Nová Ves,ZSJ-D,055654,055654,549452,Chyšky,740722.000000
3267980,14.465094,14.483790,49.892487,49.912167,Svatováclavské Lázně,ZSJ-D,326798,060097,539333,Jílové u Prahy,1693934.000000
0637380,14.148737,14.166475,49.919100,49.930499,Krupná,ZSJ-D,063738,401943,531316,Karlštejn,916447.000000
3247870,14.790970,14.803110,49.980878,49.990204,Březinky,ZSJ-D,324787,189049,533904,Vyžlovka,352742.000000
1944090,16.442783,16.461159,50.084248,50.099583,Betlém,ZSJ-D,194409,411515,581259,Žamberk,1233312.000000
0889430,14.031708,14.078006,50.324475,50.345857,Lukov,ZSJ-D,088943,088943,533068,Vraný,3331353.000000
0464180,17.046898,17.073183,49.956890,49.979904,Krásné,ZSJ-D,046418,046400,553387,Hraběšice,2071792.000000
1101910,13.781643,13.834709,49.755889,49.804329,Olešná,ZSJ-D,110191,110191,531626,Olešná,10684939.000000
1519710,15.723853,15.757962,49.908013,49.942913,Stolany,ZSJ-D,151971,151971,547891,Stolany,5467273.000000
0750353,14.694672,14.715636,50.827871,50.840734,Krompach díl 3,ZSJ-D,075035,407208,561738,Krompach,964192.000000
1692692,15.910746,15.919026,50.526955,50.534621,Bojiště díl 2,ZSJ-D,169269,155179,579025,Trutnov,268469.000000
0880050,13.680068,13.726650,50.063752,50.095274,Lubná,ZSJ-D,088005,088005,542032,Lubná,7575514.000000
0176392,14.918608,14.924760,50.639043,50.648077,Cetenov díl 2,ZSJ-D,017639,408611,563943,Cetenov,232093.000000
0899230,17.294128,17.366105,49.485437,49.517438,Majetín,ZSJ-D,089923,089923,503738,Majetín,9528020.000000
3183110,14.533099,14.537970,50.066930,50.072311,Štěrboholy-Za vodárnou,ZSJ-D,318311,400921,547409,Praha,101837.000000
0568550,16.959996,17.007192,49.838819,49.880961,Janoslavice,ZSJ-D,056855,056855,540871,Rohle,7373181.000000
0242440,13.762058,13.812607,49.118233,49.136984,Horosedly,ZSJ-D,024244,024244,550167,Čkyně,3943237.000000
0352110,15.139203,15.149446,50.633323,50.646404,Kaškovice,ZSJ-D,035211,035211,563579,Frýdštejn,674279.000000
0103320,16.575052,16.585898,49.197155,49.204303,Náměstí Míru,ZSJ-D,010332,411621,550973,Brno,282301.000000
0036030,13.856166,13.901021,49.569571,49.586327,Bezděkov pod Třemšínem,ZSJ-D,003603,003603,529672,Bezděkov pod Třemšínem,3637750.000000
0721760,15.542413,15.560208,49.779178,49.791958,Košťany,ZSJ-D,072176,072176,569712,Vilémov,1115456.000000
0967330,14.814669,14.820238,49.527038,49.532777,Pavlov,ZSJ-D,096733,096733,552704,Mladá Vožice,123723.000000
1222200,13.379486,13.394021,49.728569,49.735615,Nad papírnou,ZSJ-D,122220,490318,545988,Plzeň,444811.000000
1273700,14.456489,14.471542,50.082154,50.087689,Vrch Svatého kříže,ZSJ-D,127370,490261,500097,Praha,389432.000000
0726210,14.631559,14.641217,50.034398,50.041242,Královice,ZSJ-D,072621,072621,538388,Praha,313326.000000
0340530,15.777896,15.804559,50.426905,50.436891,Safari,ZSJ-D,034053,411248,579203,Dvůr Králové nad Labem,972216.000000
1059530,16.100752,16.144784,49.520018,49.538902,Křídla,ZSJ-D,105953,105953,587842,Křídla,4549547.000000
0810430,16.004032,16.019810,50.423893,50.437271,Hostinka,ZSJ-D,081043,081043,547565,Vestec,628883.000000
0065720,17.617018,17.671787,49.150254,49.180902,Bohuslavice u Zlína,ZSJ-D,006572,006572,585092,Bohuslavice u Zlína,7985004.000000
0522210,12.751145,12.781833,49.913096,49.934955,Pístov,ZSJ-D,052221,052221,560901,Chodová Planá,2911335.000000
0650130,14.081447,14.095715,50.145994,50.156032,Ostrovec,ZSJ-D,065013,401994,532053,Kladno,403902.000000
0400450,16.043333,16.063486,49.840137,49.861580,Zhoř,ZSJ-D,040045,040045,572241,Skuteč,1816537.000000
1336982,17.087147,17.088341,49.465470,49.466230,Krasice díl 2,ZSJ-D,133698,412473,589250,Prostějov,5886.000000
3043520,17.056317,17.094674,49.448012,49.463356,Chutěbory,ZSJ-D,304352,133698,589250,Prostějov,2308396.000000
3045900,16.886086,16.899134,49.152317,49.166252,Pod vinohrady,ZSJ-D,304590,412732,593583,Slavkov u Brna,923603.000000
3104170,15.317236,15.338270,50.764710,50.789933,Černá říčka,ZSJ-D,310417,408123,563552,Desná,2624911.000000
0050880,16.645398,16.661886,49.369672,49.381372,Sloupečník,ZSJ-D,005088,411531,581283,Blansko,909473.000000
1235870,15.135429,15.169487,50.122509,50.142677,Městský les,ZSJ-D,123587,402931,537683,Poděbrady,2665556.000000
1135900,18.278445,18.281607,49.824702,49.831741,Autobusové nádraží,ZSJ-D,113590,413950,545911,Ostrava,129445.000000
0940130,12.770616,12.794002,49.889088,49.909826,Michalovy Hory,ZSJ-D,094013,094013,560901,Chodová Planá,1821797.000000
0624720,14.556236,14.579712,49.896685,49.907718,Skuheř,ZSJ-D,062472,062472,538299,Kamenice,1041169.000000
0580250,15.214867,15.252971,49.725663,49.742471,Jedlá,ZSJ-D,058025,058025,568783,Jedlá,2834049.000000
1925380,13.672799,13.700556,49.098548,49.117165,Hodonín,ZSJ-D,192538,192538,550728,Zdíkov,2074270.000000
1232510,13.405671,13.415913,50.225864,50.235537,Podbořany-sever,ZSJ-D,123251,409120,566616,Podbořany,329499.000000
3041820,15.535881,15.566785,49.408515,49.418251,Za tratí,ZSJ-D,304182,412317,586846,Jihlava,767929.000000
0409750,17.574955,17.587436,49.330394,49.338105,Holešov-střed,ZSJ-D,040975,412449,588458,Holešov,269874.000000
0001750,16.009239,16.071663,50.131464,50.150439,Albrechtice nad Orlicí,ZSJ-D,000175,000175,576077,Albrechtice nad Orlicí,5214991.000000
0287970,14.427693,14.476253,49.946309,49.975176,Dolní Břežany,ZSJ-D,028797,028797,539210,Dolní Břežany,5012416.000000
3288390,18.611711,18.622135,49.745856,49.753614,Karvinská,ZSJ-D,328839,413437,598933,Český Těšín,199901.000000
1312530,14.517819,14.528765,50.099214,50.106035,Hloubětín-průmyslový obvod,ZSJ-D,131253,490059,500216,Praha,357151.000000
1227180,13.419304,13.436954,49.760319,49.770381,Chlum,ZSJ-D,122718,122670,546208,Plzeň,835376.000000
1065770,14.313221,14.328620,50.278070,50.287779,Miřejovice,ZSJ-D,106577,106577,535117,Nová Ves,482527.000000
0090240,15.293570,15.330597,49.133111,49.156097,Brandlín,ZSJ-D,009024,009024,547441,Volfířov,4729611.000000
0638430,18.523400,18.544526,49.843980,49.853327,Park Boženy Němcové,ZSJ-D,063843,413381,598917,Karviná,838070.000000
1580380,14.504145,14.544018,48.879405,48.904039,Střížov,ZSJ-D,158038,158038,545091,Střížov,4667683.000000
0417510,13.035112,13.083782,49.621437,49.667318,Honezovice,ZSJ-D,041751,041751,540668,Honezovice,9464358.000000
0893710,13.731671,13.804659,50.111087,50.141005,Lužná,ZSJ-D,089371,089371,542041,Lužná,10729731.000000
1105740,17.253004,17.262025,49.604800,49.622001,Černovír,ZSJ-D,110574,110574,500496,Olomouc,622540.000000
0568800,14.834820,14.855995,49.515450,49.528714,Dolní Kouty,ZSJ-D,056880,056880,552704,Mladá Vožice,1506014.000000
0072850,12.938645,12.982574,50.255790,50.281817,Stráň,ZSJ-D,007285,007285,555533,Sadov,5072617.000000
1703640,15.292333,15.325034,49.855467,49.878638,Třebonín,ZSJ-D,170364,170364,571741,Třebonín,3415249.000000
1588280,14.513872,14.574806,49.302867,49.322760,Bechyňská Smoleč,ZSJ-D,158828,158828,553166,Sudoměřice u Bechyně,5899074.000000
1810300,16.338527,16.379602,49.533931,49.558870,Bolešín,ZSJ-D,181030,181030,597031,Věstín,4806671.000000
0478480,17.707694,17.724845,49.532470,49.543982,Pod Křivým,ZSJ-D,047848,414352,513750,Hranice,993428.000000
1538340,12.784829,12.830140,50.228888,50.249335,Počerny,ZSJ-D,153834,153834,554961,Karlovy Vary,3514276.000000
0737500,12.891275,12.936014,50.076743,50.093075,Odolenovice,ZSJ-D,073750,073750,555304,Krásné Údolí,3268183.000000
0345410,12.757961,12.805719,50.312892,50.341044,Vysoká Štola,ZSJ-D,034541,034541,555380,Nejdek,3957674.000000
0606310,14.979778,15.015056,49.118389,49.141890,U Lišného dvora,ZSJ-D,060631,404101,545881,Jindřichův Hradec,2755228.000000
0679540,12.911500,12.960371,49.850934,49.870851,Lomy,ZSJ-D,067954,067954,541494,Kokašice,3816994.000000
0420480,15.091960,15.117776,49.711466,49.720763,Hrádek,ZSJ-D,042048,042048,534056,Horka II,770580.000000
1201970,15.322117,15.338319,49.822151,49.840481,Hološiny,ZSJ-D,120197,120197,534315,Petrovice I,1145396.000000
1244430,14.021779,14.037800,49.367316,49.390649,Soběšice,ZSJ-D,124443,124443,509621,Předotice,1231315.000000
0786110,12.527943,12.558012,50.092552,50.114793,Kamenný Dvůr,ZSJ-D,078611,078611,560499,Kynšperk nad Ohří,2781851.000000
0913320,14.107344,14.140672,50.718412,50.740763,Javory,ZSJ-D,091332,091332,562718,Malšovice,3580737.000000
3122740,16.337761,16.365002,50.564634,50.611254,Plochý vrch,ZSJ-D,312274,012785,573922,Broumov,5553607.000000
0466392,15.033736,15.044984,50.629487,50.633278,Dehtáry díl 2,ZSJ-D,046639,408310,563901,Bílá,188406.000000
0218650,16.467361,16.508146,49.898965,49.919650,V dolech,ZSJ-D,021865,411370,580031,Česká Třebová,3198547.000000
0986470,18.583642,18.616857,49.526404,49.550160,Kotly,ZSJ-D,098647,098671,598445,Morávka,3647134.000000
1295180,14.379709,14.395478,50.098957,50.108510,Vysoké školy,ZSJ-D,129518,400459,500178,Praha,462856.000000
0098730,15.540536,15.563931,50.007616,50.025150,Benešovice,ZSJ-D,009873,009873,574791,Brloh,1851107.000000
0280880,14.444126,14.450819,49.192180,49.195293,Hněvkovice na pravém břehu Vltavy,ZSJ-D,028088,403806,545201,Týn nad Vltavou,95069.000000
1755363,14.340495,14.345555,50.583381,50.585733,Úštěk díl 3,ZSJ-D,175536,409065,565814,Úštěk,53067.000000
3108910,14.962657,14.972019,50.816755,50.832962,Vítkovská-východ,ZSJ-D,310891,408433,564117,Chrastava,832418.000000
1821251,13.731188,13.770006,49.040744,49.063761,Brantlův Dvůr díl 1,ZSJ-D,182125,404900,550647,Vimperk,3267408.000000
0586110,14.491756,14.540384,49.952340,49.978927,Jesenice,ZSJ-D,058611,058611,539325,Jesenice,6320950.000000
0072264,14.589540,14.607097,49.530927,49.543559,Bonkovice díl 4,ZSJ-D,007226,401587,530701,Střezimíř,1108595.000000
0324500,14.055301,14.075326,49.331911,49.345821,Mladotice,ZSJ-D,032450,032450,549380,Drhovle,1439042.000000
3117310,13.678296,13.702536,50.624371,50.642704,Pod Stropníkem,ZSJ-D,311731,409367,567779,Osek,1404498.000000
1353210,18.141209,18.150052,49.637550,49.651466,Příbor-střed,ZSJ-D,135321,413631,599808,Příbor,439105.000000
0114870,16.601474,16.620495,49.220413,49.226786,Pod pražskou tratí,ZSJ-D,011487,411965,551007,Brno,560105.000000
1582830,15.919795,15.956655,50.494143,50.523444,Studenec,ZSJ-D,158283,158283,579025,Trutnov,4803731.000000
0957450,15.589992,15.612589,49.566697,49.588069,Baštinov,ZSJ-D,095745,095761,568414,Havlíčkův Brod,2360218.000000
0828300,17.090237,17.131886,49.846573,49.888054,Dolní Libina,ZSJ-D,082830,082830,539961,Libina,7246431.000000
0031580,15.357247,15.392370,50.165604,50.189926,Slibovice,ZSJ-D,003158,003158,537021,Běrunice,3310284.000000
0819570,14.169482,14.223714,49.102469,49.120145,Libějovice,ZSJ-D,081957,081957,551333,Libějovice,4354513.000000
1260630,16.186475,16.210736,49.778220,49.796428,Zrnětín,ZSJ-D,126063,126063,572373,Poříčí u Litomyšle,1719139.000000
1014350,14.972990,14.994796,49.617435,49.635267,Nakvasovice,ZSJ-D,101435,101435,529486,Čechtice,1202515.000000
0925170,15.078171,15.109493,50.258673,50.275352,Mečíř,ZSJ-D,092517,092517,537411,Křinec,2366118.000000
0542670,15.964398,16.023990,49.946327,49.980375,Chroustovice,ZSJ-D,054267,054267,571547,Chroustovice,7442545.000000
1603770,13.823512,13.849634,50.553048,50.580299,Štrbice,ZSJ-D,160377,160377,567841,Světec,2768429.000000
1318220,14.535642,14.550676,50.054749,50.065128,Hostivař-průmyslový obvod,ZSJ-D,131822,400866,547387,Praha,616287.000000
3088970,13.327504,13.342622,49.574347,49.586569,V domkách,ZSJ-D,308897,406473,558249,Přeštice,785577.000000
0726050,14.128492,14.163476,49.483257,49.500753,Probulov,ZSJ-D,072605,072605,561509,Probulov,3460840.000000
1955020,15.983136,16.004386,49.818626,49.833549,Žďárec u Skutče,ZSJ-D,195502,195502,572241,Skuteč,1449712.000000
1242310,13.334963,13.362804,49.294049,49.308890,Podolí,ZSJ-D,124231,124231,556467,Kolinec,1756378.000000
0950610,17.056463,17.093782,49.162441,49.185061,Uhřice,ZSJ-D,095061,095061,550191,Uhřice,4388977.000000
1018420,13.946235,13.985491,49.226728,49.244637,Nebřehovice,ZSJ-D,101842,101842,536644,Nebřehovice,2703020.000000
0885360,12.557575,12.602280,50.207490,50.218348,Josefov I,ZSJ-D,088536,406732,511587,Josefov,1634576.000000
0200440,13.836411,13.859827,50.354596,50.369319,Černčice,ZSJ-D,020044,020044,542628,Černčice,1457835.000000
0772410,14.652998,14.681925,49.920163,49.932499,Vidovice,ZSJ-D,077241,077241,538426,Kunice,1434990.000000
1519210,18.453495,18.483821,49.727482,49.741856,Pitrov,ZSJ-D,151921,151939,568791,Soběšovice,1709261.000000
1876910,13.454064,13.495280,49.946213,49.971916,Výrov,ZSJ-D,187691,187691,566969,Výrov,4257946.000000
1970680,14.527296,14.557956,49.186295,49.203797,Sobětice,ZSJ-D,197068,197068,545384,Žimutice,2169046.000000
1018260,15.209446,15.253218,49.984137,50.008010,Nebovidy,ZSJ-D,101826,101826,533521,Nebovidy,3487671.000000
3141880,15.463661,15.482422,49.280309,49.297241,Za tratí,ZSJ-D,314188,412414,588032,Třešť,1533625.000000
0842040,15.411223,15.431791,49.614183,49.633568,Vilémovec,ZSJ-D,084204,084204,569046,Lipnice nad Sázavou,1625200.000000
1199540,12.874012,12.900691,49.433343,49.452368,Petrovice,ZSJ-D,119954,119954,554383,Újezd,2365067.000000
0762440,13.301635,13.333756,50.485088,50.507015,Suchdol,ZSJ-D,076244,076244,563161,Křimov,3072085.000000
1196280,15.039828,15.078018,50.674456,50.691061,Bohdánkov,ZSJ-D,119628,119628,563901,Bílá,2391193.000000
3176160,14.611617,14.646744,49.994399,50.016570,U Říčan,ZSJ-D,317616,068594,538361,Praha,2710275.000000
3111710,14.384621,14.398332,50.450009,50.463478,U nádraží,ZSJ-D,311171,409031,565709,Štětí,659318.000000
3190150,13.610501,13.631706,50.490355,50.507852,U hřbitova,ZSJ-D,319015,409162,567027,Most,840882.000000
0692810,17.331632,17.361749,49.620960,49.645912,Svatý Kopeček,ZSJ-D,069281,069281,500496,Olomouc,2005132.000000
0461320,15.548506,15.581824,49.914001,49.938745,Březinka,ZSJ-D,046132,046132,571482,Hošťalovice,2702806.000000
0803810,14.476837,14.550539,49.829589,49.858875,Lešany,ZSJ-D,080381,080381,530051,Lešany,6781473.000000
0825460,16.356409,16.390614,50.200139,50.218031,Rampuše,ZSJ-D,082546,082546,576450,Liberk,2464531.000000
0514110,15.721033,15.741195,49.769913,49.782796,Spálava,ZSJ-D,051411,051411,569020,Libice nad Doubravou,1189284.000000
3049050,17.215311,17.249619,49.929832,49.951642,Janovický les,ZSJ-D,304905,144584,597783,Rýmařov,2284397.000000
1530610,15.731496,15.755909,50.069613,50.089421,Pohránov,ZSJ-D,153061,153061,575682,Srch,2304962.000000
1846591,15.943005,15.961378,49.757185,49.774840,Vojtěchov díl 1,ZSJ-D,184659,410144,572501,Vojtěchov,1193210.000000
1900710,15.279497,15.305347,50.618215,50.635704,Proseč,ZSJ-D,190071,190071,577707,Záhoří,2089894.000000
1156570,18.402046,18.448530,49.515425,49.546143,Mazák,ZSJ-D,115657,413151,598542,Ostravice,5221073.000000
1203320,18.541247,18.571429,49.871695,49.888131,Karvinské Hranice,ZSJ-D,120332,120324,599077,Petrovice u Karviné,1335330.000000
1666180,18.467427,18.510375,49.726752,49.747805,Rozsudek,ZSJ-D,166618,166570,599158,Těrlicko,3191557.000000
0001910,16.009192,16.063409,50.111626,50.137760,Nová Ves,ZSJ-D,000191,000191,576549,Nová Ves,8287532.000000
1518740,17.340009,17.351995,49.226662,49.248162,Skržice,ZSJ-D,151874,151874,589004,Soběsuky,1076584.000000
3101740,14.407875,14.440179,50.976319,51.006106,Císařský-horní část,ZSJ-D,310174,407798,562858,Šluknov,3876481.000000
0584910,14.592927,14.618260,50.143243,50.157629,Jenštejn,ZSJ-D,058491,058491,538264,Jenštejn,1512483.000000
1553490,14.300738,14.335562,50.125146,50.151150,Statenice,ZSJ-D,155349,155349,539686,Statenice,3137036.000000
0805780,15.954376,15.976563,49.835144,49.858234,Leštinka,ZSJ-D,080578,080578,571709,Leštinka,1594424.000000
0159540,12.974759,13.015630,49.607047,49.626765,Černovice,ZSJ-D,015954,015954,566098,Černovice,3941311.000000
0562430,14.772146,14.797807,50.756657,50.761805,Valdov,ZSJ-D,056243,056243,561631,Jablonné v Podještědí,709317.000000
0105610,16.544233,16.556415,49.203230,49.209134,Jundrov-jih,ZSJ-D,010561,490369,551171,Brno,274426.000000
1480590,17.162039,17.183240,49.394629,49.411880,Skalka,ZSJ-D,148059,148059,589993,Skalka,1744910.000000
